day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;23000;PINA_COLADAS;14961;31;14960;91;;;14963;91;;;;;14962.0;12843.0
1;23000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;222.0
1;23000;COCONUTS;7986;78;7985;114;;;7988;192;;;;;7987.0;7243.5
1;23000;BANANAS;4860;23;;;;;4867;23;;;;;4863.5;244.1484375
1;23100;PINA_COLADAS;14955;111;;;;;14958;111;;;;;14956.5;14263.0
1;23100;BANANAS;4860;29;;;;;4866;29;;;;;4863.0;249.60546875
1;23100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;222.0
1;23100;COCONUTS;7985;166;;;;;7988;166;;;;;7986.5;7480.0
1;23200;BANANAS;4860;29;;;;;4866;2;4867;27;;;4863.0;245.9453125
1;23200;PINA_COLADAS;14957;21;14956;54;;;14959;21;14960;54;;;14958.0;13893.5
1;23200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;222.0
1;23200;COCONUTS;7985;148;;;;;7988;148;;;;;7986.5;7369.5
1;23300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;222.0
1;23300;COCONUTS;7986;230;;;;;7989;230;;;;;7987.5;6937.5
1;23300;PINA_COLADAS;14957;86;;;;;14960;86;;;;;14958.5;13677.5
1;23300;BANANAS;4860;28;;;;;4861;1;4866;28;;;4860.5;249.07421875
1;23400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;222.0
1;23400;COCONUTS;7986;175;;;;;7988;44;7989;131;;;7987.0;7123.0
1;23400;PINA_COLADAS;14955;40;14954;70;;;14958;110;;;;;14956.5;14428.0
1;23400;BANANAS;4860;30;;;;;4861;11;4867;30;;;4860.5;247.1875
1;23500;PINA_COLADAS;14953;110;;;;;14956;110;;;;;14954.5;14907.5
1;23500;BANANAS;4861;9;4860;29;;;4867;29;;;;;4864.0;262.4296875
1;23500;COCONUTS;7986;203;;;;;7988;74;7989;129;;;7987.0;7114.0
1;23500;PEARLS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;222.0
1;23600;BANANAS;4861;1;4860;21;;;4865;4;4867;22;;;4863.0;260.6328125
1;23600;COCONUTS;7985;187;;;;;7988;187;;;;;7986.5;7436.0
1;23600;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;222.0
1;23600;PINA_COLADAS;14951;95;;;;;14954;95;;;;;14952.5;15596.5
1;23700;COCONUTS;7984;189;;;;;7987;189;;;;;7985.5;7939.5
1;23700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;222.0
1;23700;PINA_COLADAS;14950;34;14949;73;;;14952;34;14953;73;;;14951.0;15970.0
1;23700;BANANAS;4861;32;;;;;4867;32;;;;;4864.0;258.359375
1;23800;COCONUTS;7984;75;7983;109;;;7986;184;;;;;7985.0;8504.5
1;23800;PEARLS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;222.0
1;23800;PINA_COLADAS;14947;91;;;;;14950;91;;;;;14948.5;16708.5
1;23800;BANANAS;4862;28;;;;;4868;1;4869;27;;;4865.0;247.97265625
1;23900;PINA_COLADAS;14945;33;14944;70;;;14947;33;14948;70;;;14946.0;17417.5
1;23900;BANANAS;4862;31;;;;;4869;31;;;;;4865.5;244.6796875
1;23900;COCONUTS;7982;195;;;;;7985;195;;;;;7983.5;9283.5
1;23900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;224.0
1;24000;BANANAS;4865;6;4862;24;;;4868;1;4869;23;;;4866.5;246.6328125
1;24000;COCONUTS;7984;161;;;;;7986;59;7987;102;;;7985.0;8369.5
1;24000;PEARLS;10000;2;9996;1;9995;23;10004;1;10005;23;;;10002.0;224.0
1;24000;PINA_COLADAS;14949;96;;;;;14952;96;;;;;14950.5;16156.0
1;24100;COCONUTS;7983;185;;;;;7986;185;;;;;7984.5;8661.5
1;24100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;224.0
1;24100;PINA_COLADAS;14949;94;;;;;14952;94;;;;;14950.5;16036.5
1;24100;BANANAS;4861;23;;;;;4868;23;;;;;4864.5;250.453125
1;24200;COCONUTS;7985;29;7984;126;;;7987;199;;;;;7986.0;7873.0
1;24200;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;224.0
1;24200;PINA_COLADAS;14949;84;;;;;14952;84;;;;;14950.5;16058.5
1;24200;BANANAS;4863;9;4862;32;;;4869;32;;;;;4866.0;242.2890625
1;24300;PINA_COLADAS;14945;89;;;;;14948;89;;;;;14946.5;17372.0
1;24300;BANANAS;4862;32;;;;;4868;32;;;;;4865.0;248.6796875
1;24300;COCONUTS;7983;71;7982;114;;;7985;185;;;;;7984.0;9051.5
1;24300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;224.0
1;24400;BANANAS;4862;7;4861;22;;;4868;22;;;;;4865.0;256.40625
1;24400;COCONUTS;7982;160;;;;;7984;41;7985;119;;;7983.0;9482.0
1;24400;PINA_COLADAS;14944;31;14943;74;;;14947;105;;;;;14945.5;17688.5
1;24400;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;224.0
1;24500;COCONUTS;7983;56;7982;125;;;7985;181;;;;;7984.0;9087.0
1;24500;PINA_COLADAS;14947;34;14946;60;;;14949;34;14950;60;;;14948.0;16838.0
1;24500;PEARLS;9995;24;;;;;10002;5;10005;24;;;9998.5;224.0
1;24500;BANANAS;4861;24;;;;;4865;5;4867;24;;;4863.0;265.109375
1;24600;PINA_COLADAS;14949;106;;;;;14952;106;;;;;14950.5;16129.5
1;24600;COCONUTS;7983;202;;;;;7985;72;7986;130;;;7984.0;8950.5
1;24600;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;224.0
1;24600;BANANAS;4862;2;4861;23;;;4863;3;4866;4;4868;25;4862.5;252.9375
1;24700;PINA_COLADAS;14950;83;;;;;14953;27;14954;56;;;14951.5;15716.0
1;24700;PEARLS;9998;10;9995;22;;;10005;22;;;;;10001.5;224.0
1;24700;BANANAS;4866;1;4863;10;4862;22;4869;22;;;;;4867.5;250.9140625
1;24700;COCONUTS;7983;187;;;;;7985;59;7986;128;;;7984.0;8900.5
1;24800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;224.0
1;24800;BANANAS;4862;21;;;;;4864;2;4869;21;;;4863.0;247.28515625
1;24800;PINA_COLADAS;14950;84;;;;;14953;84;;;;;14951.5;15776.5
1;24800;COCONUTS;7983;171;;;;;7986;171;;;;;7984.5;8583.0
1;24900;COCONUTS;7982;192;;;;;7984;43;7985;149;;;7983.0;9517.0
1;24900;PINA_COLADAS;14950;35;14949;59;;;14952;35;14953;59;;;14951.0;15956.0
1;24900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;224.0
1;24900;BANANAS;4863;30;;;;;4869;2;4870;28;;;4866.0;239.0
1;25000;PINA_COLADAS;14949;74;;;;;14952;74;;;;;14950.5;16030.5
1;25000;COCONUTS;7981;204;;;;;7984;204;;;;;7982.5;9839.0
1;25000;PEARLS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;224.0
1;25000;BANANAS;4863;29;;;;;4869;27;;;;;4866.0;238.296875
1;25100;PINA_COLADAS;14950;87;;;;;14951;36;14953;87;;;14950.5;15843.5
1;25100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;224.0
1;25100;BANANAS;4863;31;;;;;4869;1;4870;30;;;4866.0;231.2109375
1;25100;COCONUTS;7982;166;;;;;7984;45;7985;121;;;7983.0;9510.0
1;25200;BANANAS;4868;5;4864;2;4863;24;4870;26;;;;;4869.0;221.2734375
1;25200;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;224.0
1;25200;PINA_COLADAS;14950;98;;;;;14953;98;;;;;14951.5;15890.0
1;25200;COCONUTS;7982;179;;;;;7985;179;;;;;7983.5;9390.5
1;25300;COCONUTS;7983;64;7982;149;;;7985;213;;;;;7984.0;9038.5
1;25300;PINA_COLADAS;14949;24;14948;71;;;14951;24;14952;71;;;14950.0;16265.0
1;25300;BANANAS;4864;28;;;;;4871;28;;;;;4867.5;213.5859375
1;25300;PEARLS;9995;28;;;;;9998;1;10005;28;;;9996.5;224.0
1;25400;PINA_COLADAS;14948;28;14947;57;;;14950;28;14951;57;;;14949.0;16579.5
1;25400;COCONUTS;7983;214;;;;;7986;214;;;;;7984.5;8555.0
1;25400;BANANAS;4865;2;4864;28;;;4871;30;;;;;4868.0;203.9375
1;25400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;226.0
1;25500;PINA_COLADAS;14948;87;;;;;14951;87;;;;;14949.5;16316.0
1;25500;BANANAS;4865;5;4864;22;;;4871;23;;;;;4868.0;202.40625
1;25500;PEARLS;9998;1;9996;1;9995;22;10004;1;10005;22;;;10001.0;226.0
1;25500;COCONUTS;7984;163;;;;;7986;62;7987;101;;;7985.0;8314.0
1;25600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;226.0
1;25600;BANANAS;4865;25;;;;;4870;1;4871;1;4872;24;4867.5;195.78125
1;25600;COCONUTS;7984;201;;;;;7987;201;;;;;7985.5;8153.5
1;25600;PINA_COLADAS;14947;98;;;;;14950;33;14951;65;;;14948.5;16609.5
1;25700;PINA_COLADAS;14948;79;;;;;14951;79;;;;;14949.5;16340.0
1;25700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;226.0
1;25700;BANANAS;4865;22;;;;;4871;22;;;;;4868.0;198.7421875
1;25700;COCONUTS;7985;177;;;;;7988;177;;;;;7986.5;7533.5
1;25800;PINA_COLADAS;14947;97;;;;;14950;28;14951;69;;;14948.5;16611.0
1;25800;PEARLS;9998;1;9995;20;;;10005;20;;;;;10001.5;226.0
1;25800;BANANAS;4866;1;4865;20;;;4872;20;;;;;4869.0;193.15625
1;25800;COCONUTS;7984;199;;;;;7987;199;;;;;7985.5;7954.0
1;25900;PINA_COLADAS;14947;87;;;;;14950;87;;;;;14948.5;16693.0
1;25900;PEARLS;10002;2;9995;30;;;10005;30;;;;;10003.5;226.0
1;25900;BANANAS;4864;30;;;;;4871;30;;;;;4867.5;200.5625
1;25900;COCONUTS;7984;196;;;;;7987;196;;;;;7985.5;8168.5
1;26000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;230.0
1;26000;BANANAS;4865;1;4864;21;;;4871;22;;;;;4868.0;202.8125
1;26000;COCONUTS;7983;207;;;;;7986;207;;;;;7984.5;8640.5
1;26000;PINA_COLADAS;14945;84;;;;;14948;84;;;;;14946.5;17301.0
1;26100;PINA_COLADAS;14945;100;;;;;14948;100;;;;;14946.5;17207.5
1;26100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;232.0
1;26100;BANANAS;4865;28;;;;;4871;1;4872;28;;;4868.0;194.8828125
1;26100;COCONUTS;7984;198;;;;;7987;198;;;;;7985.5;8274.0
1;26200;PINA_COLADAS;14943;101;;;;;14944;24;14946;101;;;14943.5;17803.0
1;26200;PEARLS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;232.0
1;26200;BANANAS;4869;3;4865;4;4864;30;4871;32;;;;;4870.0;201.1640625
1;26200;COCONUTS;7983;206;;;;;7986;206;;;;;7984.5;8842.0
1;26300;PINA_COLADAS;14944;94;;;;;14947;94;;;;;14945.5;17642.5
1;26300;PEARLS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;232.0
1;26300;BANANAS;4865;23;;;;;4870;8;4871;23;;;4867.5;197.8203125
1;26300;COCONUTS;7983;46;7982;127;;;7985;173;;;;;7984.0;9025.5
1;26400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;232.0
1;26400;BANANAS;4865;24;;;;;4872;24;;;;;4868.5;192.03125
1;26400;COCONUTS;7985;177;;;;;7986;49;7987;77;7988;100;7985.5;7728.5
1;26400;PINA_COLADAS;14947;101;;;;;14950;101;;;;;14948.5;16762.5
1;26500;PINA_COLADAS;14950;112;;;;;14953;112;;;;;14951.5;15785.5
1;26500;PEARLS;9996;2;9995;27;;;10002;3;10004;2;10005;27;9999.0;232.0
1;26500;BANANAS;4866;2;4865;27;;;4870;3;4872;29;;;4868.0;185.234375
1;26500;COCONUTS;7985;190;;;;;7988;190;;;;;7986.5;7373.5
1;26600;PINA_COLADAS;14952;103;;;;;14955;103;;;;;14953.5;15262.0
1;26600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;232.0
1;26600;BANANAS;4865;28;;;;;4871;1;4872;27;;;4868.0;192.953125
1;26600;COCONUTS;7986;181;;;;;7989;181;;;;;7987.5;6772.5
1;26700;BANANAS;4867;24;;;;;4873;24;;;;;4870.0;160.484375
1;26700;COCONUTS;7987;208;;;;;7990;208;;;;;7988.5;6242.0
1;26700;PINA_COLADAS;14956;106;;;;;14957;24;14959;106;;;14956.5;14120.0
1;26700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;232.0
1;26800;BANANAS;4872;1;4867;26;;;4873;2;4874;24;;;4872.5;157.7734375
1;26800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;232.0
1;26800;COCONUTS;7988;79;7987;138;;;7990;217;;;;;7989.0;6038.5
1;26800;PINA_COLADAS;14955;28;14954;74;;;14957;28;14958;74;;;14956.0;14501.0
1;26900;BANANAS;4866;30;;;;;4873;30;;;;;4869.5;163.3125
1;26900;PINA_COLADAS;14953;96;;;;;14956;96;;;;;14954.5;14902.5
1;26900;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;232.0
1;26900;COCONUTS;7988;181;;;;;7990;50;7991;131;;;7989.0;5985.5
1;27000;PINA_COLADAS;14951;107;;;;;14954;107;;;;;14952.5;15451.0
1;27000;BANANAS;4867;1;4866;26;;;4873;27;;;;;4870.0;164.265625
1;27000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;234.0
1;27000;COCONUTS;7988;58;7987;147;;;7990;205;;;;;7989.0;6082.5
1;27100;BANANAS;4866;22;;;;;4872;1;4873;21;;;4869.0;174.6640625
1;27100;PINA_COLADAS;14949;84;;;;;14952;84;;;;;14950.5;16154.5
1;27100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;234.0
1;27100;COCONUTS;7987;204;;;;;7990;204;;;;;7988.5;6441.5
1;27200;BANANAS;4866;24;;;;;4871;5;4872;2;4873;22;4868.5;174.3984375
1;27200;PEARLS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;234.0
1;27200;COCONUTS;7987;54;7986;120;;;7989;174;;;;;7988.0;6657.0
1;27200;PINA_COLADAS;14947;20;14946;74;;;14950;94;;;;;14948.5;16816.5
1;27300;BANANAS;4866;26;;;;;4872;26;;;;;4869.0;178.796875
1;27300;PINA_COLADAS;14945;78;;;;;14948;78;;;;;14946.5;17344.0
1;27300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;234.0
1;27300;COCONUTS;7986;179;;;;;7987;65;7989;179;;;7986.5;6985.5
1;27400;PINA_COLADAS;14950;96;;;;;14953;96;;;;;14951.5;15770.5
1;27400;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;234.0
1;27400;COCONUTS;7988;70;7987;216;;;7989;74;7990;142;;;7988.5;6505.0
1;27400;BANANAS;4865;27;;;;;4872;27;;;;;4868.5;185.4765625
1;27500;BANANAS;4866;26;;;;;4873;26;;;;;4869.5;177.4296875
1;27500;PINA_COLADAS;14952;34;14951;69;;;14954;34;14955;69;;;14953.0;15401.5
1;27500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;234.0
1;27500;COCONUTS;7988;176;;;;;7991;176;;;;;7989.5;5669.5
1;27600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;234.0
1;27600;COCONUTS;7988;206;;;;;7991;206;;;;;7989.5;5587.5
1;27600;BANANAS;4866;25;;;;;4873;25;;;;;4869.5;166.390625
1;27600;PINA_COLADAS;14951;31;14950;53;;;14953;31;14954;53;;;14952.0;15685.0
1;27700;BANANAS;4867;24;;;;;4873;2;4874;22;;;4870.0;158.6875
1;27700;PINA_COLADAS;14955;89;;;;;14958;89;;;;;14956.5;14413.5
1;27700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;234.0
1;27700;COCONUTS;7989;163;;;;;7992;163;;;;;7990.5;5258.5
1;27800;PINA_COLADAS;14956;96;;;;;14959;96;;;;;14957.5;14043.5
1;27800;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;234.0
1;27800;COCONUTS;7990;54;7989;162;;;7992;162;;;;;7991.0;5110.0
1;27800;BANANAS;4867;22;;;;;4874;22;;;;;4870.5;158.7265625
1;27900;BANANAS;4867;22;;;;;4873;22;;;;;4870.0;160.84375
1;27900;COCONUTS;7989;42;7988;141;;;7991;183;;;;;7990.0;5513.0
1;27900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;236.0
1;27900;PINA_COLADAS;14955;33;14954;58;;;14958;91;;;;;14956.5;14443.0
1;28000;COCONUTS;7989;202;;;;;7991;69;7992;133;;;7990.0;5401.0
1;28000;PEARLS;9998;8;9996;2;9995;26;10000;4;10004;2;10005;26;9999.0;236.0
1;28000;BANANAS;4868;8;4867;28;;;4873;28;;;;;4870.5;159.828125
1;28000;PINA_COLADAS;14956;38;14955;59;;;14958;38;14959;59;;;14957.0;14216.0
1;28100;BANANAS;4868;1;4867;22;;;4874;23;;;;;4871.0;146.1015625
1;28100;COCONUTS;7990;215;;;;;7993;215;;;;;7991.5;4358.0
1;28100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;236.0
1;28100;PINA_COLADAS;14961;89;;;;;14964;89;;;;;14962.5;12661.5
1;28200;PINA_COLADAS;14959;95;;;;;14962;95;;;;;14960.5;13084.5
1;28200;COCONUTS;7990;76;7989;132;;;7992;208;;;;;7991.0;4842.5
1;28200;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;236.0
1;28200;BANANAS;4868;24;;;;;4869;3;4874;1;4875;23;4868.5;138.671875
1;28300;BANANAS;4869;3;4868;21;;;4874;21;;;;;4871.5;148.7578125
1;28300;COCONUTS;7990;173;;;;;7992;47;7993;126;;;7991.0;4736.5
1;28300;PEARLS;9998;3;9995;21;;;10005;21;;;;;10001.5;238.0
1;28300;PINA_COLADAS;14960;100;;;;;14963;100;;;;;14961.5;12866.5
1;28400;COCONUTS;7990;226;;;;;7993;226;;;;;7991.5;4598.0
1;28400;PEARLS;10002;4;9996;1;9995;21;10004;1;10005;21;;;10003.0;238.0
1;28400;BANANAS;4868;22;;;;;4874;22;;;;;4871.0;148.9453125
1;28400;PINA_COLADAS;14961;105;;;;;14964;105;;;;;14962.5;12644.0
1;28500;BANANAS;4868;27;;;;;4874;27;;;;;4871.0;147.640625
1;28500;COCONUTS;7989;160;;;;;7992;160;;;;;7990.5;4998.0
1;28500;PEARLS;10002;7;9996;1;9995;26;10004;1;10005;26;;;10003.0;246.0
1;28500;PINA_COLADAS;14959;81;;;;;14962;81;;;;;14960.5;13132.5
1;28600;PINA_COLADAS;14957;75;;;;;14960;75;;;;;14958.5;13693.0
1;28600;COCONUTS;7989;207;;;;;7990;64;7991;79;7992;128;7989.5;5325.0
1;28600;PEARLS;9995;28;;;;;10002;7;10005;28;;;9998.5;260.0
1;28600;BANANAS;4867;28;;;;;4872;8;4874;28;;;4869.5;157.2265625
1;28700;BANANAS;4868;1;4867;27;;;4874;28;;;;;4871.0;151.0234375
1;28700;COCONUTS;7988;207;;;;;7991;207;;;;;7989.5;5750.0
1;28700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;270.0
1;28700;PINA_COLADAS;14958;29;14957;62;;;14960;29;14961;62;;;14959.0;13599.5
1;28800;COCONUTS;7988;214;;;;;7991;214;;;;;7989.5;5568.5
1;28800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;270.0
1;28800;BANANAS;4867;30;;;;;4874;30;;;;;4870.5;161.84375
1;28800;PINA_COLADAS;14958;107;;;;;14961;107;;;;;14959.5;13514.0
1;28900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;272.0
1;28900;BANANAS;4867;24;;;;;4873;24;;;;;4870.0;166.8515625
1;28900;COCONUTS;7990;11;7989;173;;;7991;48;7992;125;;;7990.5;5397.0
1;28900;PINA_COLADAS;14958;98;;;;;14961;98;;;;;14959.5;13412.5
1;29000;PINA_COLADAS;14956;94;;;;;14959;94;;;;;14957.5;13978.0
1;29000;COCONUTS;7989;68;7988;125;;;7991;193;;;;;7990.0;5419.0
1;29000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;272.0
1;29000;BANANAS;4866;25;;;;;4873;25;;;;;4869.5;169.4296875
1;29100;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;272.0
1;29100;BANANAS;4872;1;4866;30;;;4873;30;;;;;4872.5;168.8828125
1;29100;PINA_COLADAS;14957;29;14956;82;;;14959;82;;;;;14958.0;14061.5
1;29100;COCONUTS;7988;169;;;;;7990;43;7991;126;;;7989.0;5937.0
1;29200;COCONUTS;7987;204;;;;;7989;74;7990;130;;;7988.0;6501.0
1;29200;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;274.0
1;29200;BANANAS;4869;1;4866;20;;;4871;1;4873;20;;;4870.0;174.6953125
1;29200;PINA_COLADAS;14955;68;;;;;14958;76;;;;;14956.5;14378.0
1;29300;PEARLS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;274.0
1;29300;BANANAS;4867;3;4866;23;;;4873;23;;;;;4870.0;177.1796875
1;29300;PINA_COLADAS;14957;94;;;;;14960;94;;;;;14958.5;13699.5
1;29300;COCONUTS;7988;150;;;;;7991;150;;;;;7989.5;5756.0
1;29400;PINA_COLADAS;14958;92;;;;;14961;92;;;;;14959.5;13440.0
1;29400;COCONUTS;7987;158;;;;;7990;158;;;;;7988.5;6144.5
1;29400;PEARLS;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;274.0
1;29400;BANANAS;4865;25;;;;;4870;7;4872;25;;;4867.5;193.359375
1;29500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;274.0
1;29500;BANANAS;4865;23;;;;;4872;23;;;;;4868.5;201.984375
1;29500;PINA_COLADAS;14958;98;;;;;14961;98;;;;;14959.5;13547.5
1;29500;COCONUTS;7987;48;7986;132;;;7989;180;;;;;7988.0;6638.5
1;29600;COCONUTS;7987;202;;;;;7989;73;7990;129;;;7988.0;6500.5
1;29600;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;274.0
1;29600;BANANAS;4865;27;;;;;4872;27;;;;;4868.5;192.7578125
1;29600;PINA_COLADAS;14958;74;;;;;14961;21;14962;53;;;14959.5;13342.0
1;29700;BANANAS;4871;1;4867;1;4866;31;4873;31;;;;;4872.0;177.1796875
1;29700;PEARLS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;274.0
1;29700;PINA_COLADAS;14959;30;14958;52;;;14961;30;14962;52;;;14960.0;13321.0
1;29700;COCONUTS;7987;168;;;;;7990;168;;;;;7988.5;6289.5
1;29800;PINA_COLADAS;14954;101;;;;;14957;101;;;;;14955.5;14650.0
1;29800;COCONUTS;7986;190;;;;;7988;71;7989;119;;;7987.0;7125.5
1;29800;BANANAS;4866;24;;;;;4872;1;4873;23;;;4869.0;181.375
1;29800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;274.0
1;29900;BANANAS;4867;8;4866;25;;;4872;25;;;;;4869.5;184.7578125
1;29900;PEARLS;10000;2;9998;8;9995;25;10005;25;;;;;10002.5;275.0
1;29900;PINA_COLADAS;14952;87;;;;;14955;87;;;;;14953.5;15244.0
1;29900;COCONUTS;7986;78;7985;128;;;7988;206;;;;;7987.0;7260.5
1;30000;COCONUTS;7986;178;;;;;7988;61;7989;117;;;7987.0;7130.0
1;30000;PEARLS;10000;2;9995;26;;;10005;26;;;;;10002.5;275.0
1;30000;BANANAS;4866;26;;;;;4873;26;;;;;4869.5;180.25
1;30000;PINA_COLADAS;14953;29;14952;58;;;14955;29;14956;58;;;14954.0;15059.5
1;30100;PEARLS;9995;28;;;;;10002;10;10005;28;;;9998.5;275.0
1;30100;BANANAS;4866;28;;;;;4871;10;4873;28;;;4868.5;179.078125
1;30100;COCONUTS;7986;27;7985;211;;;7987;79;7988;132;;;7986.5;7753.5
1;30100;PINA_COLADAS;14952;88;;;;;14955;24;14956;64;;;14953.5;15128.0
1;30200;PINA_COLADAS;14954;95;;;;;14957;40;14958;55;;;14955.5;14546.0
1;30200;PEARLS;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;275.0
1;30200;BANANAS;4867;3;4866;26;;;4872;2;4873;24;;;4869.5;181.1640625
1;30200;COCONUTS;7986;162;;;;;7988;46;7989;116;;;7987.0;7174.5
1;30300;PEARLS;10002;1;9998;10;9995;23;10005;23;;;;;10003.5;275.0
1;30300;BANANAS;4871;1;4866;10;4865;23;4872;23;;;;;4871.5;187.5546875
1;30300;COCONUTS;7983;200;;;;;7986;200;;;;;7984.5;8801.0
1;30300;PINA_COLADAS;14949;24;14948;72;;;14951;24;14952;72;;;14950.0;16269.0
1;30400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;277.0
1;30400;BANANAS;4867;2;4866;24;;;4873;26;;;;;4870.0;171.59375
1;30400;COCONUTS;7983;162;;;;;7986;162;;;;;7984.5;8643.0
1;30400;PINA_COLADAS;14949;80;;;;;14952;80;;;;;14950.5;16113.0
1;30500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;277.0
1;30500;BANANAS;4867;1;4866;20;;;4873;21;;;;;4870.0;171.28125
1;30500;COCONUTS;7983;71;7982;221;;;7985;221;;;;;7984.0;9144.0
1;30500;PINA_COLADAS;14947;101;;;;;14950;101;;;;;14948.5;16631.5
1;30600;PINA_COLADAS;14945;31;14944;68;;;14948;99;;;;;14946.5;17385.0
1;30600;PEARLS;10000;3;9998;8;9996;1;10004;1;10005;25;;;10002.0;277.0
1;30600;BANANAS;4868;8;4867;26;;;4873;1;4874;25;;;4870.5;166.9375
1;30600;COCONUTS;7981;150;;;;;7984;150;;;;;7982.5;9811.0
1;30700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;277.0
1;30700;BANANAS;4866;24;;;;;4873;24;;;;;4869.5;172.2734375
1;30700;COCONUTS;7981;65;7980;149;;;7983;214;;;;;7982.0;10314.0
1;30700;PINA_COLADAS;14944;79;;;;;14947;79;;;;;14945.5;17503.0
1;30800;PEARLS;10002;11;9996;2;9995;29;10004;2;10005;29;;;10003.0;277.0
1;30800;BANANAS;4871;12;4866;31;;;4873;31;;;;;4872.0;176.53125
1;30800;COCONUTS;7981;158;;;;;7983;53;7984;105;;;7982.0;10179.0
1;30800;PINA_COLADAS;14944;28;14943;94;;;14946;94;;;;;14945.0;17952.0
1;30900;PEARLS;10002;1;9998;9;9996;1;10004;1;10005;24;;;10003.0;299.0
1;30900;BANANAS;4871;1;4867;9;4866;25;4873;25;;;;;4872.0;181.03125
1;30900;COCONUTS;7981;186;;;;;7983;49;7984;137;;;7982.0;10160.0
1;30900;PINA_COLADAS;14942;20;14941;63;;;14945;83;;;;;14943.5;18288.5
1;31000;PINA_COLADAS;14942;24;14941;66;;;14944;24;14945;66;;;14943.0;18324.5
1;31000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;299.0
